id,label,x,y,cluster,weight<Links>,weight<Total link strength>,weight<Documents>,weight<Citations>,weight<Norm. citations>,score<Avg. pub. year>,score<Avg. citations>,score<Avg. norm. citations>
991605,,98.2011,15.075,21,0,0,0,0,0,0,0,0
991610,,98.5466,9.9817,21,0,0,0,0,0,0,0,0
991615,,98.5975,11.7517,21,0,0,0,0,0,0,0,0
991620,,98.5833,13.1728,21,0,0,0,0,0,0,0,0
991625,,97.378,16.495,21,0,0,0,0,0,0,0,0
991630,,96.2683,16.3897,21,0,0,0,0,0,0,0,0
991635,,94.8489,15.7797,21,0,0,0,0,0,0,0,0
991640,,94.6797,16.1158,21,0,0,0,0,0,0,0,0
991645,,93.5992,19.7197,21,0,0,0,0,0,0,0,0
991650,,92.8608,20.1211,21,0,0,0,0,0,0,0,0
991655,,93.1966,22.2564,21,0,0,0,0,0,0,0,0
991660,,95.178,26.0589,21,0,0,0,0,0,0,0,0
991665,,97.3489,28.2228,21,0,0,0,0,0,0,0,0
991670,,1.3985,9.4299,21,0,0,0,0,0,0,0,0
991675,,2.0147,11.4225,21,0,0,0,0,0,0,0,0
991680,,3.855,10.585,21,0,0,0,0,0,0,0,0
991685,,166.8505,-11.6969,21,0,0,0,0,0,0,0,0
991690,,160.5275,-11.8081,21,0,0,0,0,0,0,0,0
991695,,159.8416,-11.3039,21,0,0,0,0,0,0,0,0
991700,,166.5352,-11.3639,21,0,0,0,0,0,0,0,0
991705,,166.14,-10.7611,21,0,0,0,0,0,0,0,0
991710,,162.3908,-10.8419,21,0,0,0,0,0,0,0,0
991715,,161.7719,-10.2544,21,0,0,0,0,0,0,0,0
991720,,167.2039,-9.9636,21,0,0,0,0,0,0,0,0
991725,,167.1033,-9.8517,21,0,0,0,0,0,0,0,0
991730,,161.9447,-9.6903,21,0,0,0,0,0,0,0,0
991735,,161.35,-9.3389,21,0,0,0,0,0,0,0,0
991740,,161.3875,-9.4686,21,0,0,0,0,0,0,0,0
991745,,159.6019,-9.3172,21,0,0,0,0,0,0,0,0
991750,,159.8286,-9.1725,21,0,0,0,0,0,0,0,0
991755,,159.2044,-9.1333,21,0,0,0,0,0,0,0,0
991760,,159.0325,-9.0603,21,0,0,0,0,0,0,0,0
991765,,160.0733,-8.9478,21,0,0,0,0,0,0,0,0
991770,,160.0472,-8.9153,21,0,0,0,0,0,0,0,0
991775,,157.6339,-8.7481,21,0,0,0,0,0,0,0,0
991780,,158.1497,-8.7814,21,0,0,0,0,0,0,0,0
991785,,158.1169,-8.5333,21,0,0,0,0,0,0,0,0
991790,,157.4083,-8.5008,21,0,0,0,0,0,0,0,0
991795,,162.7411,-8.3739,21,0,0,0,0,0,0,0,0
991800,,161.378,-9.635,21,0,0,0,0,0,0,0,0
991805,,157.023,-8.1908,21,0,0,0,0,0,0,0,0
991810,,157.2075,-8.2703,21,0,0,0,0,0,0,0,0
991815,,157.6316,-8.2364,21,0,0,0,0,0,0,0,0
991820,,156.5988,-8.2031,21,0,0,0,0,0,0,0,0
991825,,156.9677,-8.0464,21,0,0,0,0,0,0,0,0
991830,,158.55,-7.6642,21,0,0,0,0,0,0,0,0
991835,,158.5308,-7.6542,21,0,0,0,0,0,0,0,0
991840,,159.8524,-8.3339,21,0,0,0,0,0,0,0,0
991845,,158.3705,-7.5528,21,0,0,0,0,0,0,0,0
991850,,157.7494,-7.3939,21,0,0,0,0,0,0,0,0
991855,,155.5875,-7.3906,21,0,0,0,0,0,0,0,0
991860,,156.1102,-6.9411,21,0,0,0,0,0,0,0,0
991865,,156,-6.8036,21,0,0,0,0,0,0,0,0
991870,,156.4386,-6.6436,21,0,0,0,0,0,0,0,0
991875,,159.7127,-5.5167,21,0,0,0,0,0,0,0,0
991880,,159.4039,-5.4483,21,0,0,0,0,0,0,0,0
991885,,159.2503,-5.3242,21,0,0,0,0,0,0,0,0
991890,,-48.4183,-27.3889,21,0,0,0,0,0,0,0,0
991895,,-48.5811,-26.3917,21,0,0,0,0,0,0,0,0
991900,,-47.8778,-25.0269,21,0,0,0,0,0,0,0,0
991905,,-46.4164,-23.9503,21,0,0,0,0,0,0,0,0
991910,,-45.105,-23.8064,21,0,0,0,0,0,0,0,0
991915,,-45.2208,-23.7794,21,0,0,0,0,0,0,0,0
991920,,-29.84,-20.4964,21,0,0,0,0,0,0,0,0
991925,,-30.3194,-20.52,21,0,0,0,0,0,0,0,0
991930,,-38.9128,-13.5875,21,0,0,0,0,0,0,0,0
991935,,-39.0411,-13.4622,21,0,0,0,0,0,0,0,0
991940,,-38.6433,-12.8922,21,0,0,0,0,0,0,0,0
991945,,-37.0369,-10.9525,21,0,0,0,0,0,0,0,0
991950,,-34.8739,-7.0733,21,0,0,0,0,0,0,0,0
991955,,-32.4508,-3.8836,21,0,0,0,0,0,0,0,0
991960,,-44.6561,-2.9736,21,0,0,0,0,0,0,0,0
991965,,-44.4839,-2.71,21,0,0,0,0,0,0,0,0
991970,,-42.0508,-2.7617,21,0,0,0,0,0,0,0,0
991975,,-50.8639,-1.9108,21,0,0,0,0,0,0,0,0
991980,,-49.157,-1.8581,21,0,0,0,0,0,0,0,0
991985,,-48.9028,-1.5772,21,0,0,0,0,0,0,0,0
991990,,-44.7833,-1.6192,21,0,0,0,0,0,0,0,0
991995,,-52.0294,-1.4397,21,0,0,0,0,0,0,0,0
992000,,-52.1686,-1.4083,21,0,0,0,0,0,0,0,0
992005,,-48.6336,-1.4847,21,0,0,0,0,0,0,0,0
992010,,-44.9875,-1.4019,21,0,0,0,0,0,0,0,0
992015,,-45.6894,-1.3608,21,0,0,0,0,0,0,0,0
992020,,-48.4122,-1.075,21,0,0,0,0,0,0,0,0
992025,,-46.5483,-0.9722,21,0,0,0,0,0,0,0,0
992030,,-50.9208,-0.8697,21,0,0,0,0,0,0,0,0
992035,,-50.9872,-0.8664,21,0,0,0,0,0,0,0,0
992040,,-51.2031,-0.8417,21,0,0,0,0,0,0,0,0
992045,,-50.8428,-0.7278,21,0,0,0,0,0,0,0,0
992050,,-47.9325,-0.6367,21,0,0,0,0,0,0,0,0
992055,,-47.7189,-0.6406,21,0,0,0,0,0,0,0,0
992060,,-51.0703,-0.6944,21,0,0,0,0,0,0,0,0
992065,,-51.0253,-0.5606,21,0,0,0,0,0,0,0,0
992070,,-51.6622,-1.0833,21,0,0,0,0,0,0,0,0
992075,,-51.2717,-1.0142,21,0,0,0,0,0,0,0,0
992080,,-51.2394,-0.4544,21,0,0,0,0,0,0,0,0
992085,,-50.9586,-0.5675,21,0,0,0,0,0,0,0,0
992090,,-50.9072,-0.3358,21,0,0,0,0,0,0,0,0
992095,,-48.3731,-0.2892,21,0,0,0,0,0,0,0,0
992100,,-50.7811,-1.1519,21,0,0,0,0,0,0,0,0
992105,,-50.8033,-0.3589,21,0,0,0,0,0,0,0,0
992110,,-51.1031,-0.1214,21,0,0,0,0,0,0,0,0
992115,,-51.0272,-0.2242,21,0,0,0,0,0,0,0,0
992120,,-50.9017,-0.0475,21,0,0,0,0,0,0,0,0
992125,,-50.4556,-0.0228,21,0,0,0,0,0,0,0,0
992130,,-49.9847,-0.0722,21,0,0,0,0,0,0,0,0
992135,,-50.0836,0.32,21,0,0,0,0,0,0,0,0
992140,,-50.4164,0.2108,21,0,0,0,0,0,0,0,0
992145,,-50.0072,0.8817,21,0,0,0,0,0,0,0,0
992150,,-50.0939,0.9208,21,0,0,0,0,0,0,0,0
992155,,-49.9478,1.0544,21,0,0,0,0,0,0,0,0
992160,,-50.3967,1.8814,21,0,0,0,0,0,0,0,0
992165,,-60.0983,5.2172,21,0,0,0,0,0,0,0,0
992170,,-59.6428,1.7311,21,0,0,0,0,0,0,0,0
992175,,-55.9658,2.5328,21,0,0,0,0,0,0,0,0
992180,,-51.5375,4.3914,21,0,0,0,0,0,0,0,0
992185,,-50.1219,1.2142,21,0,0,0,0,0,0,0,0
992190,,-51.92,-1.1664,21,0,0,0,0,0,0,0,0
992195,,-52.2085,-1.6921,21,0,0,0,0,0,0,0,0
992200,,-50.8583,-0.9136,21,0,0,0,0,0,0,0,0
992205,,-51.3075,-1.7636,21,0,0,0,0,0,0,0,0
992210,,-49.2897,-1.7083,21,0,0,0,0,0,0,0,0
992215,,-48.1844,-1.4719,21,0,0,0,0,0,0,0,0
992220,,-48.0606,-0.7108,21,0,0,0,0,0,0,0,0
992225,,-47.3939,-0.8128,21,0,0,0,0,0,0,0,0
992230,,-46.6042,-1.0294,21,0,0,0,0,0,0,0,0
992235,,-46.2597,-1.1836,21,0,0,0,0,0,0,0,0
992240,,-45.6961,-1.3703,21,0,0,0,0,0,0,0,0
992245,,-44.8603,-1.4253,21,0,0,0,0,0,0,0,0
992250,,-44.5389,-1.8322,21,0,0,0,0,0,0,0,0
992255,,-44.7864,-3.2975,21,0,0,0,0,0,0,0,0
992260,,-43.3475,-2.3658,21,0,0,0,0,0,0,0,0
992265,,-34.8008,-7.6311,21,0,0,0,0,0,0,0,0
992270,,-38.0414,-12.6331,21,0,0,0,0,0,0,0,0
992275,,-38.9567,-13.38,21,0,0,0,0,0,0,0,0
992280,,-38.9206,-13.9156,21,0,0,0,0,0,0,0,0
992285,,-39.6436,-18.2233,21,0,0,0,0,0,0,0,0
992290,,-42.0344,-22.9192,21,0,0,0,0,0,0,0,0
992295,,-44.5772,-23.3561,21,0,0,0,0,0,0,0,0
992300,,-48.1314,-25.2722,21,0,0,0,0,0,0,0,0
992305,,-48.8025,-26.0672,21,0,0,0,0,0,0,0,0
992310,,-52.0725,-32.1742,21,0,0,0,0,0,0,0,0
992315,,-50.9283,-30.4194,21,0,0,0,0,0,0,0,0
992320,,-53.3743,-33.7407,21,0,0,0,0,0,0,0,0
992325,,-56.0089,-31.0798,21,0,0,0,0,0,0,0,0
992330,,-53.8633,-25.6811,21,0,0,0,0,0,0,0,0
992335,,-55.8497,-22.2889,21,0,0,0,0,0,0,0,0
992340,,-58.1211,-19.7414,21,0,0,0,0,0,0,0,0
992345,,-60.1603,-16.2631,21,0,0,0,0,0,0,0,0
992350,,-61.8339,-13.5447,21,0,0,0,0,0,0,0,0
992355,,-65.382,-9.6978,21,0,0,0,0,0,0,0,0
992360,,-70.5147,-9.428,21,0,0,0,0,0,0,0,0
992365,,-72.9642,-8.9833,21,0,0,0,0,0,0,0,0
992370,,-70.7658,-4.1464,21,0,0,0,0,0,0,0,0
992375,,-70.0442,0.5908,21,0,0,0,0,0,0,0,0
992380,,-68.1531,1.7242,21,0,0,0,0,0,0,0,0
992385,,-66.8719,1.2216,21,0,0,0,0,0,0,0,0
992390,,-63.3611,2.4192,21,0,0,0,0,0,0,0,0
992395,,-63.3431,3.9611,21,0,0,0,0,0,0,0,0
992400,,-60.7304,5.2048,21,0,0,0,0,0,0,0,0
992405,,27.395,42.008,21,0,0,0,0,0,0,0,0
992410,,25.285,41.2431,21,0,0,0,0,0,0,0,0
992415,,22.4422,42.8217,21,0,0,0,0,0,0,0,0
992420,,22.8753,43.8425,21,0,0,0,0,0,0,0,0
992425,,27.8792,42.8411,21,0,0,0,0,0,0,0,0
992430,,115.223,4.805,21,0,0,0,0,0,0,0,0
992435,,114.9814,4.8925,21,0,0,0,0,0,0,0,0
992440,,-59.8169,43.9283,21,0,0,0,0,0,0,0,0
992445,,-66.3222,44.2528,21,0,0,0,0,0,0,0,0
992450,,-66.7403,44.7078,21,0,0,0,0,0,0,0,0
992455,,-60.9939,45.4578,21,0,0,0,0,0,0,0,0
992460,,-63.2464,46.4355,21,0,0,0,0,0,0,0,0
992465,,-60.6092,46.2019,21,0,0,0,0,0,0,0,0
992470,,-60.3478,46.3105,21,0,0,0,0,0,0,0,0
992475,,-60.4453,46.8617,21,0,0,0,0,0,0,0,0
992480,,-61.965,46.4533,21,0,0,0,0,0,0,0,0
992485,,-64.0208,47.0386,21,0,0,0,0,0,0,0,0
992490,,-55.8761,47.2606,21,0,0,0,0,0,0,0,0
992495,,-54.2614,47.3903,21,0,0,0,0,0,0,0,0
992500,,-54.1019,47.5014,21,0,0,0,0,0,0,0,0
992505,,-55.9339,47.6883,21,0,0,0,0,0,0,0,0
992510,,-64.4828,47.9178,21,0,0,0,0,0,0,0,0
992515,,-53.7128,48.1489,21,0,0,0,0,0,0,0,0
992520,,-123.5967,48.9469,21,0,0,0,0,0,0,0,0
992525,,-123.7025,49.1056,21,0,0,0,0,0,0,0,0
992530,,-125.8161,49.1258,21,0,0,0,0,0,0,0,0
992535,,-123.3794,49.3269,21,0,0,0,0,0,0,0,0
992540,,-54.7592,49.4378,21,0,0,0,0,0,0,0,0
992545,,-124.3811,49.5119,21,0,0,0,0,0,0,0,0
992550,,-123.4367,49.5222,21,0,0,0,0,0,0,0,0
992555,,-55.6531,49.5553,21,0,0,0,0,0,0,0,0
992560,,-124.6894,49.4803,21,0,0,0,0,0,0,0,0
992565,,-54.5767,49.5586,21,0,0,0,0,0,0,0,0
992570,,-54.2989,49.61,21,0,0,0,0,0,0,0,0
992575,,-124.0161,49.7756,21,0,0,0,0,0,0,0,0
992580,,-124.4461,49.7233,21,0,0,0,0,0,0,0,0
992585,,-62.0897,49.3864,21,0,0,0,0,0,0,0,0
992590,,-126.6133,49.6483,21,0,0,0,0,0,0,0,0
992595,,-124.9242,50.0586,21,0,0,0,0,0,0,0,0
992600,,-125.1678,49.9808,21,0,0,0,0,0,0,0,0
992605,,-124.8125,50.1114,21,0,0,0,0,0,0,0,0
992610,,-124.6594,50.2583,21,0,0,0,0,0,0,0,0
992615,,-125.1403,50.1217,21,0,0,0,0,0,0,0,0
992620,,-125.8072,50.4136,21,0,0,0,0,0,0,0,0
992625,,-125.7636,50.3975,21,0,0,0,0,0,0,0,0
992630,,-125.3319,50.4355,21,0,0,0,0,0,0,0,0
992635,,-126.2258,50.5553,21,0,0,0,0,0,0,0,0
992640,,-59.3458,50.5339,21,0,0,0,0,0,0,0,0
992645,,-126.8311,50.6292,21,0,0,0,0,0,0,0,0
992650,,-126.5364,50.7636,21,0,0,0,0,0,0,0,0
992655,,-123.6994,49.1439,21,0,0,0,0,0,0,0,0
992660,,-125.4836,48.9158,21,0,0,0,0,0,0,0,0
992665,,-126.6797,49.8789,21,0,0,0,0,0,0,0,0
992670,,-127.8958,50.1089,21,0,0,0,0,0,0,0,0
992675,,-128.4167,50.7692,21,0,0,0,0,0,0,0,0
992680,,-55.5647,50.6997,21,0,0,0,0,0,0,0,0
992685,,-126.2731,50.6528,21,0,0,0,0,0,0,0,0
992690,,-127.8386,50.8817,21,0,0,0,0,0,0,0,0
992695,,-55.5353,50.9814,21,0,0,0,0,0,0,0,0
992700,,-58.4133,51.2389,21,0,0,0,0,0,0,0,0
992705,,-52.9781,48.6044,21,0,0,0,0,0,0,0,0
992710,,-53.2744,48.0133,21,0,0,0,0,0,0,0,0
992715,,-52.6144,47.5167,21,0,0,0,0,0,0,0,0
992720,,-53.8675,47.4028,21,0,0,0,0,0,0,0,0
992725,,-55.9831,46.9525,21,0,0,0,0,0,0,0,0
992730,,-55.6283,47.6747,21,0,0,0,0,0,0,0,0
992735,,-59.4069,47.8897,21,0,0,0,0,0,0,0,0
992740,,-58.7094,48.5708,21,0,0,0,0,0,0,0,0
992745,,-57.9483,49.6742,21,0,0,0,0,0,0,0,0
992750,,-56.0856,51.3683,21,0,0,0,0,0,0,0,0
992755,,-55.4917,50.0073,21,0,0,0,0,0,0,0,0
992760,,-55.0781,49.3569,21,0,0,0,0,0,0,0,0
992765,,-53.4886,49.2205,21,0,0,0,0,0,0,0,0
992770,,-56.8036,49.7633,21,0,0,0,0,0,0,0,0
992775,,-55.9678,51.2267,21,0,0,0,0,0,0,0,0
992780,,-58.3561,49.0658,21,0,0,0,0,0,0,0,0
992785,,-127.9144,51.4108,21,0,0,0,0,0,0,0,0
992790,,-128.0539,51.7536,21,0,0,0,0,0,0,0,0
992795,,-79.3767,51.9361,21,0,0,0,0,0,0,0,0
992800,,-131.0095,52.1028,21,0,0,0,0,0,0,0,0
992805,,-127.9628,52.0747,21,0,0,0,0,0,0,0,0
992810,,-128.3,52.1336,21,0,0,0,0,0,0,0,0
992815,,-128.5111,52.17,21,0,0,0,0,0,0,0,0
992820,,-127.9728,52.2953,21,0,0,0,0,0,0,0,0
992825,,-81.4769,52.2492,21,0,0,0,0,0,0,0,0
992830,,-128.1844,52.2786,21,0,0,0,0,0,0,0,0
992835,,-128.7472,52.4717,21,0,0,0,0,0,0,0,0
992840,,-128.7325,52.5905,21,0,0,0,0,0,0,0,0
992845,,-131.7097,52.7053,21,0,0,0,0,0,0,0,0
992850,,-128.275,52.49,21,0,0,0,0,0,0,0,0
992855,,-128.9744,52.4533,21,0,0,0,0,0,0,0,0
992860,,-131.6397,52.8281,21,0,0,0,0,0,0,0,0
992865,,-128.5061,52.873,21,0,0,0,0,0,0,0,0
992870,,-129.5575,53.0067,21,0,0,0,0,0,0,0,0
992875,,-129.5317,53.0106,21,0,0,0,0,0,0,0,0
992880,,-129.6025,53.0572,21,0,0,0,0,0,0,0,0
992885,,-129.2895,52.9719,21,0,0,0,0,0,0,0,0
992890,,-79.7872,53.1019,21,0,0,0,0,0,0,0,0
992895,,-81.1061,53.1997,21,0,0,0,0,0,0,0,0
992900,,-131.9825,52.8797,21,0,0,0,0,0,0,0,0
992905,,-132.0708,53.1539,21,0,0,0,0,0,0,0,0
992910,,-128.5922,52.6139,21,0,0,0,0,0,0,0,0
992915,,-128.8436,53.0442,21,0,0,0,0,0,0,0,0
992920,,-55.7781,53.2897,21,0,0,0,0,0,0,0,0
992925,,-129.3325,53.1375,21,0,0,0,0,0,0,0,0
992930,,-80.0853,53.3269,21,0,0,0,0,0,0,0,0
992935,,-129.3033,53.3311,21,0,0,0,0,0,0,0,0
992940,,-55.7875,53.3942,21,0,0,0,0,0,0,0,0
992945,,-128.9425,53.3175,21,0,0,0,0,0,0,0,0
992950,,-129.9347,53.4842,21,0,0,0,0,0,0,0,0
992955,,-129.8794,53.3928,21,0,0,0,0,0,0,0,0
992960,,-129.1531,53.6386,21,0,0,0,0,0,0,0,0
992965,,-57.0145,53.7856,21,0,0,0,0,0,0,0,0
992970,,-130.2617,53.7964,21,0,0,0,0,0,0,0,0
992975,,-129.8839,53.5797,21,0,0,0,0,0,0,0,0
992980,,-79.8642,53.9064,21,0,0,0,0,0,0,0,0
992985,,-130.1936,54.0797,21,0,0,0,0,0,0,0,0
992990,,-130.4111,54.1008,21,0,0,0,0,0,0,0,0
992995,,-58.5183,54.0517,21,0,0,0,0,0,0,0,0
993000,,-131.6631,54.1522,21,0,0,0,0,0,0,0,0
993005,,-132.4575,53.1453,21,0,0,0,0,0,0,0,0
993010,,-132.7339,53.3372,21,0,0,0,0,0,0,0,0
993015,,-130.1956,54.1181,21,0,0,0,0,0,0,0,0
993020,,-79.4756,54.1914,21,0,0,0,0,0,0,0,0
993025,,-130.7817,54.2117,21,0,0,0,0,0,0,0,0
993030,,-130.3556,54.2578,21,0,0,0,0,0,0,0,0
993035,,-130.7042,54.3567,21,0,0,0,0,0,0,0,0
993040,,-57.2672,54.5856,21,0,0,0,0,0,0,0,0
993045,,-130.7478,54.6261,21,0,0,0,0,0,0,0,0
993050,,-79.6672,54.7639,21,0,0,0,0,0,0,0,0
993055,,-130.2683,54.715,21,0,0,0,0,0,0,0,0
993060,,-57.8417,54.8125,21,0,0,0,0,0,0,0,0
993065,,-79.015,54.9383,21,0,0,0,0,0,0,0,0
993070,,-58.6753,54.9142,21,0,0,0,0,0,0,0,0
993075,,-82.9647,55.2636,21,0,0,0,0,0,0,0,0
993080,,-77.6442,55.4258,21,0,0,0,0,0,0,0,0
993085,,-60.9083,55.8983,21,0,0,0,0,0,0,0,0
993090,,-60.8586,55.8647,21,0,0,0,0,0,0,0,0
993095,,-60.9433,56.0067,21,0,0,0,0,0,0,0,0
993100,,-61.4122,56.3267,21,0,0,0,0,0,0,0,0
993105,,-78.6764,56.1811,21,0,0,0,0,0,0,0,0
993110,,-79.62,56.3853,21,0,0,0,0,0,0,0,0
993115,,-79.0217,56.4269,21,0,0,0,0,0,0,0,0
993120,,-79.2833,55.8644,21,0,0,0,0,0,0,0,0
993125,,-79.9858,55.8981,21,0,0,0,0,0,0,0,0
993130,,-79.6269,56.2653,21,0,0,0,0,0,0,0,0
993135,,-79.2803,56.655,21,0,0,0,0,0,0,0,0
993140,,-61.0778,56.675,21,0,0,0,0,0,0,0,0
993145,,-79.5608,56.6178,21,0,0,0,0,0,0,0,0
993150,,-79.7506,56.9058,21,0,0,0,0,0,0,0,0
993155,,-61.4292,56.9297,21,0,0,0,0,0,0,0,0
993160,,-76.7086,57.1883,21,0,0,0,0,0,0,0,0
993165,,-61.7269,57.3744,21,0,0,0,0,0,0,0,0
993170,,-76.715,57.2928,21,0,0,0,0,0,0,0,0
993175,,-61.8783,57.4631,21,0,0,0,0,0,0,0,0
993180,,-79.827,57.538,21,0,0,0,0,0,0,0,0
993185,,-61.7111,57.8342,21,0,0,0,0,0,0,0,0
993190,,-61.9283,57.9086,21,0,0,0,0,0,0,0,0
993195,,-67.5175,58.3353,21,0,0,0,0,0,0,0,0
993200,,-78.4539,58.54,21,0,0,0,0,0,0,0,0
993205,,-80.5344,59.3694,21,0,0,0,0,0,0,0,0
993210,,-80.3439,59.6192,21,0,0,0,0,0,0,0,0
993215,,-79.8789,59.8547,21,0,0,0,0,0,0,0,0
993220,,-64.0197,59.7147,21,0,0,0,0,0,0,0,0
993225,,-68.2514,60.2308,21,0,0,0,0,0,0,0,0
993230,,-64.7108,60.6028,21,0,0,0,0,0,0,0,0
993235,,-78.2195,60.8239,21,0,0,0,0,0,0,0,0
993240,,-69.9772,60.9331,21,0,0,0,0,0,0,0,0
993245,,-65.6953,61.7767,21,0,0,0,0,0,0,0,0
993250,,-65.255,61.9017,21,0,0,0,0,0,0,0,0
993255,,-93.2261,61.9083,21,0,0,0,0,0,0,0,0
993260,,-65.8525,62.0847,21,0,0,0,0,0,0,0,0
993265,,-79.5406,62.4111,21,0,0,0,0,0,0,0,0
993270,,-79.5406,62.4111,21,0,0,0,0,0,0,0,0
993275,,-64.6539,62.5408,21,0,0,0,0,0,0,0,0
993280,,-65.1417,62.5469,21,0,0,0,0,0,0,0,0
993285,,-77.7453,62.5342,21,0,0,0,0,0,0,0,0
993290,,-78.0083,62.5936,21,0,0,0,0,0,0,0,0
993295,,-90.98,62.6578,21,0,0,0,0,0,0,0,0
993300,,-73.9581,62.6125,21,0,0,0,0,0,0,0,0
993305,,-71.2414,62.8814,21,0,0,0,0,0,0,0,0
993310,,-66.3683,62.8353,21,0,0,0,0,0,0,0,0
993315,,-83.3108,62.9244,21,0,0,0,0,0,0,0,0
993320,,-66.8256,62.9842,21,0,0,0,0,0,0,0,0
993325,,-67.925,63.1833,21,0,0,0,0,0,0,0,0
993330,,-77.495,63.2658,21,0,0,0,0,0,0,0,0
993335,,-90.7572,63.4944,21,0,0,0,0,0,0,0,0
993340,,-78.4617,63.5075,21,0,0,0,0,0,0,0,0
993345,,-90.7936,63.4942,21,0,0,0,0,0,0,0,0
993350,,-64.0925,63.4817,21,0,0,0,0,0,0,0,0
993355,,-76.5419,63.4625,21,0,0,0,0,0,0,0,0
993360,,-64.3289,63.6444,21,0,0,0,0,0,0,0,0
993365,,-68.6564,63.6264,21,0,0,0,0,0,0,0,0
993370,,-71.7992,63.6155,21,0,0,0,0,0,0,0,0
993375,,-64.0325,63.6897,21,0,0,0,0,0,0,0,0
993380,,-72.7197,63.7639,21,0,0,0,0,0,0,0,0
993385,,-64.2786,63.7708,21,0,0,0,0,0,0,0,0
993390,,-64.5761,63.7808,21,0,0,0,0,0,0,0,0
993395,,-77.7439,63.9267,21,0,0,0,0,0,0,0,0
993400,,-89.8611,64.0717,21,0,0,0,0,0,0,0,0
993405,,-65.0575,64.113,21,0,0,0,0,0,0,0,0
993410,,-64.4911,64.1091,21,0,0,0,0,0,0,0,0
993415,,-81.4714,64.1889,21,0,0,0,0,0,0,0,0
993420,,-64.6478,64.25,21,0,0,0,0,0,0,0,0
993425,,-64.8847,64.2878,21,0,0,0,0,0,0,0,0
993430,,-75.5514,64.3039,21,0,0,0,0,0,0,0,0
993435,,-73.6978,64.27,21,0,0,0,0,0,0,0,0
993440,,-64.9586,64.4058,21,0,0,0,0,0,0,0,0
993445,,-74.1733,64.4391,21,0,0,0,0,0,0,0,0
993450,,-73.6686,64.4644,21,0,0,0,0,0,0,0,0
993455,,-74.2128,64.483,21,0,0,0,0,0,0,0,0
993460,,-65.4928,64.5178,21,0,0,0,0,0,0,0,0
993465,,-63.2589,64.9211,21,0,0,0,0,0,0,0,0
993470,,-63.1664,65.2861,21,0,0,0,0,0,0,0,0
993475,,-66.9247,65.2844,21,0,0,0,0,0,0,0,0
993480,,-62.795,65.52,21,0,0,0,0,0,0,0,0
993485,,-83.9422,65.6869,21,0,0,0,0,0,0,0,0
993490,,-62.4844,65.7269,21,0,0,0,0,0,0,0,0
993495,,-67.4725,65.7053,21,0,0,0,0,0,0,0,0
993500,,-84.4403,65.4567,21,0,0,0,0,0,0,0,0
993505,,-80.1717,63.7711,21,0,0,0,0,0,0,0,0
993510,,-83.0728,64.1866,21,0,0,0,0,0,0,0,0
993515,,-86.1894,64.1017,21,0,0,0,0,0,0,0,0
993520,,-83.4853,65.8008,21,0,0,0,0,0,0,0,0
993525,,-65.5114,65.903,21,0,0,0,0,0,0,0,0
993530,,-62.1367,65.8514,21,0,0,0,0,0,0,0,0
993535,,-84.7228,65.5461,21,0,0,0,0,0,0,0,0
993540,,-83.6044,65.9878,21,0,0,0,0,0,0,0,0
993545,,-83.6072,66.0775,21,0,0,0,0,0,0,0,0
993550,,-85.0997,66.0897,21,0,0,0,0,0,0,0,0
993555,,-83.6494,66.0836,21,0,0,0,0,0,0,0,0
993560,,-83.8428,65.6492,21,0,0,0,0,0,0,0,0
993565,,-83.9214,66.0097,21,0,0,0,0,0,0,0,0
993570,,-84.2653,66.1778,21,0,0,0,0,0,0,0,0
993575,,-62.43,66.2292,21,0,0,0,0,0,0,0,0
993580,,-82.9025,66.2717,21,0,0,0,0,0,0,0,0
993585,,-66.6233,66.2808,21,0,0,0,0,0,0,0,0
993590,,-107.923,66.8505,21,0,0,0,0,0,0,0,0
993595,,-63.1661,67.005,21,0,0,0,0,0,0,0,0
993600,,-107.9383,66.9469,21,0,0,0,0,0,0,0,0
993605,,-62.9183,67.0097,21,0,0,0,0,0,0,0,0
993610,,-107.4078,67.0831,21,0,0,0,0,0,0,0,0
993615,,-95.5528,67.2353,21,0,0,0,0,0,0,0,0
993620,,-107.66,67.2989,21,0,0,0,0,0,0,0,0
993625,,-63.3664,67.2878,21,0,0,0,0,0,0,0,0
993630,,-108.3683,67.4672,21,0,0,0,0,0,0,0,0
993635,,-108.2719,67.4714,21,0,0,0,0,0,0,0,0
993640,,-108.3903,67.6311,21,0,0,0,0,0,0,0,0
993645,,-63.7581,67.5205,21,0,0,0,0,0,0,0,0
993650,,-108.06,67.4753,21,0,0,0,0,0,0,0,0
993655,,-109.1122,67.7633,21,0,0,0,0,0,0,0,0
993660,,-96.0772,67.8389,21,0,0,0,0,0,0,0,0
993665,,-113.9214,67.878,21,0,0,0,0,0,0,0,0
993670,,-113.3903,67.8978,21,0,0,0,0,0,0,0,0
993675,,-108.647,67.8694,21,0,0,0,0,0,0,0,0
993680,,-114.3172,67.9497,21,0,0,0,0,0,0,0,0
993685,,-108.0544,67.9633,21,0,0,0,0,0,0,0,0
993690,,-113.72,67.9733,21,0,0,0,0,0,0,0,0
993695,,-110.3344,68.0117,21,0,0,0,0,0,0,0,0
993700,,-99.0786,68.0456,21,0,0,0,0,0,0,0,0
993705,,-108.4475,68.0878,21,0,0,0,0,0,0,0,0
